sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
11,boundary,gp,8.70379379967158,1.4228694618956137,1.4194479134507065,2.104892898974368,Si3,PU,combo_005,0.5012169267266056,0.49878307327339444,0.9975661465467889,0.10760661307575642,0.39298246925220043,324.4924446836649,2.1363531186863565,0.0,0.5904150704971731,0.75,0.823402149071559,0.39265912446471263,0.41976913464449256
12,boundary,gp,12.265857099614724,0.8091168116764249,2.31425028842897,1.038848054933825,Si2,PU,combo_003,0.5173313222104596,0.48266867778954037,0.9653373555790807,0.1731156375650854,0.6325171937978515,379.8616199116501,1.728271221958127,0.0,0.546832222623779,0.65625,0.8226462890237627,0.5332499286129884,0.4258343612658367
13,boundary,gp,14.89983216328913,0.839585893855999,2.4338257935029857,1.011804726772248,Si3,PU,combo_005,0.4965913957157797,0.5034086042842203,0.9931827914315594,0.14375969189761031,0.5251767408747405,414.83878354375514,1.8754510218429048,0.0,0.44736997592422423,0.75,0.8223849439633274,0.6463767334223702,0.4080281569007296
14,boundary,gp,15.841046495073968,0.6919533975745655,2.898638450382083,1.0776640047451156,Si3,PU,combo_005,0.5033432740674515,0.4966567259325485,0.993313451865097,0.09718872829164074,0.354889318246449,425.07244136491,2.1210182235714834,0.0,0.6467741031908975,0.75,0.8223435997535394,0.7076889971621421,0.4127419781851703
15,boundary,gp,9.049728138331618,0.975416159991505,2.2761439881848577,2.1279628754762685,Si2,PU,combo_003,0.5112122575071254,0.4887877424928746,0.9775754849857492,0.16827142337765708,0.6148042524119698,339.11977757210263,1.8072848071408683,0.0,0.495277882447593,0.65625,0.8206978564403844,0.4056827193733102,0.4229714309970927
16,boundary,gp,9.961208884866009,1.596862368056787,1.4292158129574721,0.7061595373363613,A2,Si3,combo_014,0.48985263455029937,0.5101473654497006,0.9797052691005987,0.14566145106297368,0.5321305516111786,332.4868427448441,1.8795469607580555,0.0,0.5733400319675078,0.65625,0.8195169469323902,0.3959374306381842,0.41586883735740815
17,boundary,gp,10.366001669641983,1.0920220035101016,1.665951757875836,2.1069974059945284,A1,Si1,combo_008,0.4985440780905437,0.5014559219094563,0.9970881561810874,0.13485957960286646,0.49263334760082444,354.06863753132535,1.859351223849049,0.0,0.47599401723583695,0.71875,0.8194923172654399,0.4581638633265412,0.3939885045603623
18,boundary,gp,10.841022459670516,1.1260762432703482,1.2762571021620606,2.023645013280363,Si1,PU,combo_001,0.49243631597104454,0.5075636840289555,0.9848726319420891,0.20853296472434632,0.762021178498749,362.2068541709066,1.8018916505163918,0.0,0.2891064397739062,0.625,0.8168509638515284,0.4528837141878722,0.4381285611037179
19,notp_high_tmax,gp,15.733990380108956,0.6061811632867441,2.462644282628153,2.375911866932605,A1,Si1,combo_008,0.4848894838896456,0.5151105161103544,0.9697789677792912,0.09496034763155617,0.3467412111458286,432.3060795090263,2.1610463107092794,0.0,0.5743308514323899,0.71875,0.7938974760581822,0.7212174606265838,0.3999440610735605
20,notp_high_tmax,gp,13.97408304707529,0.9183811928890847,1.6208031009784614,2.288697424390879,Si1,Si1,combo_002,0.48551587502736027,0.5144841249726397,0.9710317500547205,0.0669753741198766,0.24441373834657415,409.8449946855457,1.826589515430765,0.0,0.5774402891963571,0.75,0.7836745889070803,0.6420360551169633,0.3224261887587952
21,notp_high_tmax,gp,11.72252812241943,1.0028084851018848,1.710748872973211,2.4246719925973537,A1,Si1,combo_008,0.4458028983373339,0.5541971016626661,0.8916057966746678,0.11376890441310462,0.41551497938448306,376.5334863811104,1.9908154192412177,0.0,0.5511469321763937,0.71875,0.75474455478159,0.5401826407431499,0.39668805844902055
22,notp_high_tmax,gp,9.632364171293414,0.9945694112174822,2.9856055434390125,2.2280377657252446,Si3,PU,combo_005,0.19816042041827586,0.8018395795817241,0.3963208408365517,0.07864323582143087,0.28707744858353273,346.47758936101565,1.9185129504236282,0.6544028027885058,0.546224211909944,0.75,0.444141104603796,0.4472828920111433,0.3455544872836024
23,uncertainty_sparse,gp,15.587375300250624,2.4461109048876297,2.9674890390335706,0.5340094098745443,Si3,PU,combo_005,1.7495229371888854e-05,0.9999825047706281,3.499045874377771e-05,0.008879496579851681,0.03198529612401326,343.10325615883124,3.608448989670583,0.0,0.9152591850529767,0.75,0.21713915983580906,0.5414314163417805,0.5483863845485042
24,random_check,gp,8.464429441433898,0.26655356762064786,2.515364023178747,1.3089174459154789,A1,PU,combo_007,0.9999161304000381,8.386959996187215e-05,0.0001677391999237443,0.0021814649671620524,0.007493843689012919,359.0985385180168,2.6264803013147517,0.0,2.2749496683709408e-10,0.59375,0.07692700640631217,0.4442745631193021,0.24151484442364052
