sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,CellD_x_Resin
11,boundary,hybrid,12.640237652803377,1.4296066953881912,1.7609705328038463,26.373847456525557,ETI,combo_001,0.50770324,0.49229676,0.9845935,0.14576475,0.4154958550260687,140.4577151004431,1.6373316564191933,0.0,0.019030986606070603,0.9999996729999997,0.7761196878604237,0.4428054510775139,0.17129237413208218,0.35250667274958397,140.4577151004431,1.6373316564191933,22.259086034224403
12,boundary,hybrid,13.899927191852553,1.434623347019805,1.4775071529721842,10.989498369330697,ETI,combo_001,0.526291,0.473709,0.947418,0.14792643,0.42165763108279364,138.88758589715644,1.6385270340481013,0.0,0.06552697252172707,0.9999996729999997,0.7561128494212684,0.4230131679918918,0.18317690859590363,0.17598457817427346,138.88758589715644,1.6385270340481013,20.53724185175471
13,boundary,hybrid,13.577912875570746,1.4840864823149142,2.0691091151856082,25.477347132519032,ETI,combo_001,0.46394578,0.53605425,0.92789155,0.14788786,0.42154766308012687,139.45122010318244,1.631992701582446,0.0,0.08263990220876259,0.9999996729999997,0.7441704293840782,0.43334441870665674,0.18589612072888198,0.5206478883316956,139.45122010318244,1.631992701582446,28.094183296039464
14,boundary,hybrid,13.694819973620664,1.4255514925672708,1.97752466098634,15.812266706082386,ETI,combo_001,0.5283628,0.4716372,0.9432744,0.102280356,0.29154554187423537,141.77178554161273,1.6336290302189738,0.0,0.10124160753671262,0.9999996729999997,0.7381558895112618,0.47141420993068955,0.13778073701637977,0.5321673059162078,141.77178554161273,1.6336290302189738,27.08184422560316
15,notp_high_tmax,hybrid,12.295214802592469,1.4171431434937667,2.5301423331485564,2.005686087689969,ETI,combo_001,0.25268045,0.7473196,0.5053609,0.14639579,0.41729459004998976,143.68601219144674,1.640032949798158,0.9821305274963379,0.08452829587649244,0.9999996729999997,0.4384948181738899,0.4997395775970062,0.18538392045163876,0.47773145132417594,143.68601219144674,1.640032949798158,31.108643467193975
16,notp_high_tmax,hybrid,12.381999473407003,1.4376362188147789,2.754541432534421,17.09466352631458,ETI,combo_001,0.18230009,0.8176999,0.36460018,0.15058455,0.42923446469411225,143.3741779378232,1.637266499762562,0.5486672719319662,0.1086629794829757,0.9999996729999997,0.34166335104502915,0.49722300499002114,0.19470764154552067,0.26652096354605287,143.3741779378232,1.637266499762562,34.10673056711897
17,notp_high_tmax,hybrid,14.316379043016225,1.5093432472307722,2.6915137335538466,19.658864393265347,ETI,combo_001,0.4179544,0.5820456,0.8359088,0.10936993,0.3117540631244369,140.04179214103073,1.627878552131565,0.0,0.024890642124119493,0.9999996729999997,0.6538807891307811,0.4366703593962064,0.1300136654293098,0.6584653788966789,140.04179214103073,1.627878552131565,38.53273080904064
18,notp_high_tmax,hybrid,14.294307139172735,1.5075036571915046,2.66568236982993,7.329254824962899,ETI,combo_001,0.17025825,0.8297417,0.3405165,0.120055296,0.34221220536942876,139.87357038294707,1.6299204191399153,0.4683885574340821,0.043786769333790186,0.9999996729999997,0.3029378368972197,0.43598957905543156,0.1461821947921355,0.643801127096953,139.87357038294707,1.6299204191399153,38.10408252982687
19,misclass_repair,hybrid,12.304849756559609,1.482713569624932,2.333885409994042,22.70562865593969,ETI,combo_001,0.0041551366,0.99584484,0.008310258,0.0039017345,0.011121718172949383,139.99734047072099,1.6393507227433133,0.0,0.02329293362294154,0.9999996729999997,0.010642268895607473,0.4361071819882712,0.010598854975233506,0.7151522253381755,139.99734047072099,1.6393507227433133,28.718109319003208
20,misclass_repair,hybrid,15.192091311567237,1.52626514137043,2.8729392538793856,21.030678593828572,ETI,combo_001,0.9979874,0.0020126104,0.004025221,0.0017210554,0.004905790692981909,139.82458591788804,1.6486330064650763,0.0,0.04404640132963494,0.9999996729999997,0.00926000691794536,0.4357241471282603,0.013199862881032295,0.7086383944720219,139.82458591788804,1.6486330064650763,43.645955477521476
21,uncertainty_sparse,hybrid,10.012776733313576,1.00184107089471,2.975257014586452,19.437074070528926,ETI,combo_001,1.0,0.0,0.0,0.0,0.0,163.466815129193,5.3392718600099345,0.0,0.47450624524866647,0.9999996729999997,0.06049954626920498,0.9403645819360287,0.4697559002809525,0.03997194883876697,163.466815129193,5.3392718600099345,29.79058421127924
22,random_check,hybrid,12.335282488953865,1.255320951748588,2.673359068731984,6.520602275069769,ETI,combo_001,0.9999998,1.7881393e-07,3.5762787e-07,2.7829688e-07,7.932727070231024e-07,153.12213566650635,2.147713803936509,0.0,0.10759048747727698,0.9999996729999997,0.013718164530396244,0.6619249019923129,0.07430946778938188,0.4195930090522696,153.12213566650635,2.147713803936509,32.976639307215656
