sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,CellD_x_Resin,Barrier_x_Outer
11,boundary,hybrid,10.932212922030224,1.0297814237972935,1.700546020920028,0.7635241205696256,Si1,PU,combo_001,0.50879276,0.49120724,0.9824145,0.24324398,0.7669522652001447,351.87320121228925,0.9195800020525288,0.0,0.08272125003098096,0.9999998669999999,0.8376264538399606,0.44981906932409643,0.44494297283571455,0.0643236314617235,8.347008257173025,1.7511907026558486
12,boundary,hybrid,10.8370966436016,1.1282886379994181,1.3415975523143602,1.024898180572999,Si1,PU,combo_001,0.4852067,0.5147933,0.9704134,0.24850598,0.7835487369634406,349.472993278261,1.0430245700039535,0.0,0.0736801076257161,0.9999998669999999,0.831822482899047,0.44236564621135144,0.4534417577157894,0.17159909292435777,11.106920632721033,1.5137092750441226
13,boundary,hybrid,11.783895986771913,0.7389738352684623,1.9649826974150928,1.8995139129060263,Si1,Si1,combo_002,0.5143937,0.4856063,0.9712126,0.23960076,0.7554614854683436,379.3538012131613,0.7441765448966527,0.0,0.07481565323947313,0.9999998709999999,0.8282297632111995,0.5356065568380987,0.4339860929532179,0.2180446870405107,22.383674375110736,1.4520708001449993
14,boundary,hybrid,10.836837166891632,1.1407052054098537,1.26773422910561,0.9017744547811303,Si1,PU,combo_001,0.4755184,0.5244816,0.9510368,0.25300792,0.7977479515494875,347.62434738150966,1.1158409458206726,0.0,0.1023336340337467,0.9999998669999999,0.826076661288298,0.4399782325889038,0.46509624275277855,0.14121766083531173,9.77238292772559,1.4461110342170174
15,notp_high_tmax,hybrid,15.78732880884996,0.519477260938511,2.8942798946614103,0.6977264903902055,Si1,Si1,combo_002,0.47174293,0.5282571,0.94348586,0.07337756,0.2311898193499502,423.24376248765236,2.6675550909811188,0.0,0.22638435118310243,0.9999998709999999,0.7524165890956758,0.7096753108179756,0.33626964909351403,0.018392913309243572,11.015237522435067,1.5035125920681116
16,notp_high_tmax,hybrid,13.984457221334758,0.5989191870268079,2.8917694478789997,2.2014157152057128,Si1,Si1,combo_002,0.19827357,0.80172646,0.39654714,0.15633278,0.492832413936762,403.03366364827707,1.9718156145674692,0.6551569302876791,0.1764170140721429,0.9999998709999999,0.45986356752472163,0.6332827203840108,0.3975449303529938,0.18671869695934054,30.78560389566835,1.7319362067926516
17,notp_high_tmax,hybrid,11.725500639244771,0.8768205114040826,1.4651550854052855,2.411916535431799,Si1,Si1,combo_002,0.4638645,0.5361355,0.927729,0.15756018,0.49670368795189734,379.734150970032,1.6475187056605582,0.0,0.16861552385061696,0.9999998709999999,0.7755028101150652,0.5546673486445123,0.38710004547671106,0.3595720134181608,28.280928878010595,1.2846780312713546
18,notp_high_tmax,hybrid,9.933561997717936,0.9274655675540788,1.6265978869990207,2.009331461705007,Si1,Si1,combo_002,0.48893362,0.5110664,0.97786725,0.15242754,0.48051521096492034,348.73142089074304,1.1512289933638562,0.0,0.15990248988862443,0.9999998709999999,0.8017958706562371,0.4496205535513901,0.3638600404700295,0.22578220922971756,19.95981864881189,1.5086135324478123
19,misclass_repair,hybrid,11.806592182951047,0.7221453738389447,2.094611476245322,2.251113192433669,Si1,Si1,combo_002,0.17682984,0.8231702,0.3536597,0.21410109,0.6750349570781974,380.37806510351515,0.5224954799969056,0.5121987660725912,0.022148177483551242,0.9999998709999999,0.4420066424026841,0.5315519569670434,0.3906705592571737,0.714851265941254,26.577975420725334,1.5126139875605218
20,misclass_repair,hybrid,11.7074230845314,0.9104033104975869,2.065222713234596,1.3539962747114718,Si1,PU,combo_001,0.7392989,0.26070112,0.52140224,0.111853845,0.35254488350535707,373.8995648790979,0.5477498635105469,0.0,0.010129978938147504,0.9999998669999999,0.4919076259280376,0.5097887788906779,0.2768240759795474,0.7146859917789323,15.851807242926602,1.880185595043585
21,uncertainty_sparse,hybrid,12.62095861309565,0.9607936070871954,1.189391346435238,2.4992741180526483,Si1,Si1,combo_002,0.39444542,0.6055546,0.78889084,0.29696187,0.9363796980888174,389.88096407785014,2.174665253405748,0.037030537923177224,0.2897297531309693,0.9999998709999999,0.7742875462679417,0.6042896953266614,0.5764322730074208,0.16446293808932455,31.543235206723608,1.1427596019798083
22,random_check,hybrid,13.8453848501895,1.3128744211232248,1.4993200459730056,1.6102349141413934,Si1,Si1,combo_002,0.0077730855,0.9922269,0.015546143,0.015528374,0.048732217787663686,373.6076069518015,1.6920515808202408,0.0,0.4827252631141297,0.9999998709999999,0.20560724268342678,0.5668273887161066,0.2788861633615405,0.11868280589717049,22.294322085499438,1.9684189374352565
