sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
11,boundary,gp,10.1211513313864,1.0502512031001432,1.9466907970483174,2.137769715755723,A1,PU,combo_007,0.4992733700726255,0.5007266299273745,0.998546740145251,0.1351509981784593,0.5591421759280164,351.69918941304894,1.945482805476178,0.0,0.5171816618972479,0.90625,0.8594941736675259,0.4885153852727263,0.5033152459338766
12,boundary,gp,14.375724418191883,1.1948564780551836,1.744512042494454,2.1182158481908124,A2,Si1,combo_012,0.4965524126776266,0.5034475873223734,0.9931048253552532,0.1408908549186019,0.5829614843743977,413.3604115224609,1.825817783847724,0.0,0.4910442754487297,0.90625,0.8564966138622483,0.6743468556719898,0.4994246826688961
13,boundary,gp,14.337351509574967,0.9807472472612512,1.5914985467433271,0.984430986236028,A1,Si2,combo_009,0.500374365987281,0.499625634012719,0.999251268025438,0.11437357812415956,0.4729198537693109,404.75543910932566,1.6252422487613245,0.0,0.5750290006751786,0.90625,0.8543555551266175,0.6521380727337547,0.4595845921063142
14,boundary,gp,12.260173444490455,0.5998750797936634,2.7135300979534924,1.9677477519753115,A1,Si2,combo_009,0.5114692831924685,0.48853071680753146,0.9770614336150629,0.17471626340126245,0.7233304647251712,389.84885474962954,1.207945035193675,0.0,0.38148269610202895,0.90625,0.8540370414627468,0.5783767450220645,0.4892290960735877
15,boundary,gp,14.033807952962878,0.9242003044662086,2.4896712283926723,1.3125152385646872,A2,Si1,combo_012,0.502868045052395,0.497131954947605,0.99426390989521,0.13434490598814755,0.5557970474019032,409.4524286207558,1.480836142664401,0.0,0.4959702213986068,0.90625,0.8537396617262578,0.6559035880889639,0.46670864307892984
16,boundary,gp,12.896893632706343,1.377693911655219,1.2671906658326373,0.9799821025336917,Si2,Si2,combo_004,0.5069988917641055,0.4930011082358945,0.986002216471789,0.09344485041463095,0.3860696337599518,371.94294984947464,2.537671849521166,0.0,0.688529033841806,0.9375,0.8519004656795375,0.5831670691357702,0.5142370848465267
17,boundary,gp,14.349973653636678,1.311663198447435,1.7902260256418532,1.769494547837256,A2,Si2,combo_013,0.5055176044400138,0.4944823955599862,0.9889647911199724,0.1726055846100935,0.7145715511434989,406.95184525352545,1.5249088769767496,0.0,0.3294710743306264,0.875,0.8491898453650633,0.6292644033101116,0.49567671723662
18,notp_high_tmax,gp,15.92821072787843,0.25634602532315787,2.6856411531483304,2.380893464456021,Si1,Si1,combo_002,0.4872911593862561,0.5127088406137439,0.9745823187725122,0.06430439546771392,0.2651423151747761,449.3800378653067,2.925232757369027,0.0,0.7166052754736764,0.875,0.8225774995687549,0.8270502817408525,0.4936520369111552
19,notp_high_tmax,gp,11.987739751168602,0.47960454141696846,2.9753455456131586,2.39188912154719,A1,Si3,combo_010,0.3853138536545373,0.6146861463454627,0.7706277073090746,0.11124426600334972,0.45993380655505284,389.46042873193085,1.8422019042010507,0.09790764230308482,0.5680078099905915,0.9375,0.7194658026059577,0.6115315992321672,0.4737343520254254
20,notp_high_tmax,gp,9.951132166301232,0.9563919429851383,2.9307739606375054,1.8932012747223343,A2,Si1,combo_012,0.46464362131276005,0.53535637868724,0.9292872426255201,0.08651553508906683,0.3573142995183261,357.0428204911456,1.6931347248470758,0.0,0.5513011740788758,0.90625,0.79236082898499,0.5034590045042351,0.420276324411165
21,uncertainty_sparse,gp,8.18060634619106,1.35243834132022,1.1604089678364309,2.334829379446724,A1,Si2,combo_009,0.741313452681652,0.25868654731834795,0.5173730946366959,0.1298197391397879,0.5370184698498545,319.6572636085607,3.7366727005678504,0.0,0.7296464183638198,0.90625,0.5969665551276992,0.4461291365953299,0.6517795902641157
22,uncertainty_sparse,gp,8.523453012768474,1.5398157517570576,1.1239452812858868,1.9408148953076028,A2,Si2,combo_013,0.9187318726133071,0.08126812738669287,0.16253625477338574,0.1552749535867556,0.6426527446986793,325.2466746836246,2.956779145567479,0.0,0.8735965477602349,0.875,0.41605304313439634,0.45922847241437864,0.6515192143269998
23,random_check,gp,8.464429441433898,0.26655356762064786,2.515364023178747,1.3089174459154789,A1,PU,combo_007,0.9971628924299694,0.002837107570030639,0.005674215140061278,0.02279176017957168,0.09287281279590241,356.9992022392748,3.4210821342960838,0.0,7.348945078380669e-11,0.90625,0.13285395493709173,0.4824647228990354,0.36497449119143566
