trial_number,seed,score,min_over_groups_min_distance,group_min_distance_q10,mean_group_min_distance,global_mean_nn_distance
45,94219,0.46006762871784657,0.4532203247753477,0.470338584631595,0.5948680385280702,0.1899069531307116
288,69998,0.46006561275718394,0.4399301749426109,0.4902687694790434,0.6133028543315694,0.18475801124835947
291,79822,0.45946689456766054,0.43565574984164906,0.4951836116566778,0.579271959049494,0.18679353138003774
282,39529,0.4594665131257118,0.4421109213755321,0.4854999007509813,0.5992506485090642,0.19318653718563758
37,25739,0.4591244458294658,0.42780994760092883,0.5060961931722713,0.5961955114469492,0.1874848265508735
220,71132,0.4587801499950057,0.42668737353215674,0.5069193146892792,0.5867995796379909,0.1920429180750142
156,75479,0.45846042998506115,0.42505486766477074,0.5085687734654967,0.61249533542174,0.18295249228321372
223,97797,0.45809080155148496,0.42638124255686805,0.5056551400434104,0.5976002993566224,0.1834740704789074
205,96449,0.4567886940199727,0.4406223324011366,0.4810382364482269,0.580346768747104,0.1848488441006399
145,76879,0.4567643558522225,0.448377589723188,0.4693445050457744,0.6050336414081727,0.1821771231882005
281,84559,0.45662401785874207,0.41976850288243456,0.5119072903232034,0.5847936235078056,0.19048403183108628
228,27893,0.45630348649368074,0.41982819702265156,0.5110164207002245,0.6152416825076007,0.1850457142138755
24,47470,0.4560469653516796,0.4182641068481988,0.5127212531069009,0.5893246711314711,0.19511337947995067
176,92146,0.45599891144168175,0.4250166779202956,0.5024722617237609,0.5940618751485914,0.18068575880815033
36,45871,0.45587722145626985,0.43171639740192985,0.49211845753777983,0.6186146609446351,0.1910905840681597
263,91178,0.45471476486648355,0.4208012172416827,0.5055850863036847,0.6139799946912252,0.18646333528715978
216,5580,0.4542325002191244,0.40774171080486193,0.5239686843405182,0.6026045057338262,0.1871730191439973
87,51917,0.4542194482473642,0.4390828502974063,0.4769243451723011,0.5909694611613399,0.1897647631885902
115,55798,0.45401658627383656,0.4345614599579386,0.48319927574768345,0.5955621532623053,0.1870547463475944
56,86555,0.453853159138989,0.38562521467364824,0.5561950758370001,0.6287430254364885,0.1903992748033813
