sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,CellD_x_Resin
13,boundary,gp,13.58658163393775,1.4170634639215947,1.5693409782449992,19.434642594972697,ETI,combo_001,0.511129287944442,0.488870712055558,0.977741424111116,0.18088644661836517,0.647256332867012,140.05638345081343,1.552152517700959,0.0,0.051845915245608096,0.9999998429999999,0.8101169830441481,0.42659359380642603,0.27863813135601,0.09328761343299691,140.05638345081343,1.552152517700959,21.321979312409407
14,boundary,gp,13.946899101231988,1.4875871887977232,2.3716593147192575,22.438697000563025,ETI,combo_001,0.48356230995918636,0.5164376900408136,0.9671246199183727,0.1500127527447821,0.5366360469113767,141.06451509432574,1.5133073715210903,0.0,0.19544502305128997,0.9999998429999999,0.8041621853667702,0.4542832739288256,0.2572380403723147,0.30220533968731406,141.06451509432574,1.5133073715210903,33.077293164886484
15,notp_high_tmax,gp,12.206423445772419,1.3979502561900294,2.712755560338273,7.238679331274249,ETI,combo_001,0.4266079668831253,0.5733920331168747,0.8532159337662506,0.14776223160172125,0.528572441260107,145.056098276835,1.5529555044238643,0.0,0.14329071829380818,0.9999998429999999,0.7140039449175926,0.509156031387363,0.24957491409032267,0.2634795666811302,145.056098276835,1.5529555044238643,33.113043074362594
16,notp_high_tmax,gp,12.21914985954026,1.4057046228932106,2.98628428312003,7.503697404902596,ETI,combo_001,0.46647476104518404,0.533525238954816,0.9329495220903681,0.12827778940728968,0.45875978534469986,145.63294945525374,1.591333841352882,0.0,0.03209081038193826,0.9999998429999999,0.746961575835693,0.5079535786045737,0.205211105828199,0.35937721389034294,145.63294945525374,1.591333841352882,36.4898551786334
17,notp_high_tmax,gp,14.356716007742017,1.5257344218195892,2.994259814409652,10.898604115859897,ETI,combo_001,0.24090703977776684,0.7590929602222332,0.4818140795555337,0.15933971501756472,0.570054504642327,141.43704758002784,1.5546136707741778,0.9393802651851123,0.16144157750031346,0.9999998429999999,0.4542026493065121,0.45791205117121536,0.27004855825296264,0.18881962954334588,141.43704758002784,1.5546136707741778,42.987737808873696
18,notp_high_tmax,gp,14.44701929587669,1.5232368672939594,2.8353973072597562,13.026903990990688,ETI,combo_001,0.26564870500880033,0.7343512949911997,0.5312974100176007,0.16576693856064634,0.5930832134566237,141.17479801126032,1.5316332431098405,0.8956752999413311,0.20592212968808601,0.9999998429999999,0.499079932291441,0.4576422875769008,0.28468245096383504,0.28029199135891825,141.17479801126032,1.5316332431098405,40.963039609458505
19,misclass_repair,gp,14.597305495256137,1.566220666445663,2.151655412737158,25.423912850712796,ETI,combo_001,0.1488096922286104,0.8511903077713896,0.2976193844572208,0.0685299877265896,0.24468371999915123,137.6884780201904,1.547136527057216,0.3253979481907361,0.002005500697456266,0.9999998429999999,0.2519882646091403,0.38666303153480297,0.10688279056117388,0.7157410165937743,137.6884780201904,1.547136527057216,31.40837138024573
20,misclass_repair,gp,11.96575121824728,1.4403834810550191,2.0836564462472733,25.31944408973372,ETI,combo_001,0.021033453135828495,0.9789665468641715,0.04206690627165699,0.08792529153151142,0.31417699352456746,141.1206517501103,1.511619289770865,0.0,0.018175149882639335,0.9999998429999999,0.0798372204199938,0.4373164883990866,0.13254527542984643,0.7130936170451269,141.1206517501103,1.511619289770865,24.93251466009211
21,uncertainty_sparse,gp,10.03023916780598,1.0000775971568554,2.710822733322374,5.004864663314939,ETI,combo_001,0.9732724702554378,0.026727529744562162,0.053455059489124324,0.07895387017148657,0.2820324370507597,163.55998233465374,3.8471889987168604,0.0,0.5305754517056883,0.9999998429999999,0.14857451613098155,0.906189750419739,0.5752101780995308,0.05997902531067943,163.55998233465374,3.8471889987168604,27.19020035674894
22,random_check,gp,15.177294111110582,2.432398167198848,2.4478067103165753,23.417508266842567,ETI,combo_001,0.3842527990268252,0.6157472009731748,0.7685055980536504,0.09433042499218239,0.33712655368748945,123.22135407046916,1.676370447574684,0.10498133982116556,0.5551790986936974,0.9999998429999999,0.6765996127303322,0.23451046372759912,0.2740295295008654,0.037893266003684846,123.22135407046916,1.676370447574684,37.151082369624724
