sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,F_ThermalResin_Thx,G_CoolantLPM,B_Barrier_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,acq_misclass_repair,MaxT_Adj_pred_given_notp,MaxT_Adj_std_given_notp,CellD_x_Resin
11,boundary,gp,13.918764576255569,1.4574036992590131,2.5888492666790306,9.624283210166615,ETI,combo_001,0.5033469161618989,0.49665308383810114,0.9933061676762023,0.1801854675966791,0.6640708335592729,142.2935680356328,1.5360429093280803,0.0,0.198137560514657,0.9999998609999998,0.8425368701455658,0.5174932999920878,0.30966171013331006,0.22545229419701054,142.2935680356328,1.5360429093280803,36.033583466317296
12,boundary,gp,14.436272389918177,1.483941268549686,2.562269818712974,7.901570569042773,ETI,combo_001,0.49333361711157764,0.5066663828884224,0.9866672342231553,0.20288369200371378,0.7480166918803706,141.49583164139574,1.5334728283027501,0.0,0.12157820555816859,0.9999998609999998,0.8405708017169516,0.49680282768016387,0.3275693581629266,0.3140504179363171,141.49583164139574,1.5334728283027501,36.98962503940676
13,notp_high_tmax,gp,12.549500751254095,1.4232349715371106,2.930050692168048,11.690849126267002,ETI,combo_001,0.43412537793946626,0.5658746220605337,0.8682507558789325,0.15547427167262604,0.5726803126627333,143.7805544302436,1.5699670303172568,0.0,0.0873580306598234,0.9999998609999998,0.724351366931066,0.5317286920099874,0.2556859442310168,0.3462077210748213,143.7805544302436,1.5699670303172568,36.7706733625755
14,notp_high_tmax,gp,12.102649836322284,1.4125814496093334,2.939013997894964,6.835508429070572,ETI,combo_001,0.45021780600173145,0.5497821939982686,0.9004356120034629,0.20342384655824888,0.7500143696235004,143.87928261631538,1.5804892035858082,0.0,0.041246737476215746,0.9999998609999998,0.7683258441442444,0.529086886105466,0.3188663716102794,0.11225791599949653,143.87928261631538,1.5804892035858082,35.569857280572386
15,notp_high_tmax,gp,15.78021971569498,1.5736030470019764,2.9836132956081167,2.754672428427821,ETI,combo_001,0.4285927275521999,0.5714072724478001,0.8571854551043998,0.049925700835993896,0.18232531332189295,139.7626443225404,1.7661329022104946,0.0,0.37040840127375657,0.9999998609999998,0.6938923594736167,0.5016822629946276,0.1835419034539179,0.1830302467874335,139.7626443225404,1.7661329022104946,47.082073351364876
16,notp_high_tmax,gp,14.768290433791655,1.5392233058454496,2.9728818421778342,13.565795290609929,ETI,combo_001,0.41998351100022546,0.5800164889997745,0.8399670220004509,0.17350513662083797,0.6393646667869415,140.73853660755037,1.634852816808846,0.0,0.2351734751222097,0.9999998609999998,0.7327654914914487,0.4994123298265604,0.3209818655864935,0.20098991721922388,140.73853660755037,1.634852816808846,43.90438247062782
17,misclass_repair,gp,12.753387437580168,1.4406306073185795,2.8729072406260188,15.917014717597443,ETI,combo_001,0.3485223263638204,0.6514776736361796,0.6970446527276408,0.08041760532855087,0.29509488721329097,143.15750815463167,1.5516274793002622,0.343184490907864,0.005398448136438918,0.9999998609999998,0.5485672968151101,0.5127824678451398,0.125699363683089,0.700768489602116,143.15750815463167,1.5516274793002622,36.63929911193297
18,misclass_repair,gp,11.401822706389483,1.39280740587885,2.501640486034778,28.792508584911026,ETI,combo_001,0.7804774232530463,0.21952257674695375,0.4390451534939075,0.08272789120163525,0.30363912076677846,143.1421523879063,1.5780187638031071,0.0,0.008333751706061784,0.9999998609999998,0.36381854485688775,0.5137479819753474,0.1333887621129233,0.6921620677077558,143.1421523879063,1.5780187638031071,28.523261296894553
19,uncertainty_sparse,gp,14.405457993949168,1.0030403163567863,2.9684420015211295,16.527326339009775,ETI,combo_001,0.9805247485380733,0.019475251461926746,0.03895050292385349,0.03285231928652282,0.11918206286703574,160.80350227312806,4.217865642283863,0.0,0.3627114204114997,0.9999998609999998,0.09226475389500571,0.9279168214907526,0.499046206181717,0.13559354910078952,160.80350227312806,4.217865642283863,42.761766560387024
20,random_check,gp,12.1711381388773,1.9057942287135314,1.4330751329156997,29.11857785068045,ETI,combo_001,0.12043229880259787,0.8795677011974021,0.24086459760519574,0.03423780271444098,0.12430605818317164,125.68487987380567,1.6694907648053894,0.1362153253506526,0.2537059330894281,0.9999998609999998,0.2250180869661317,0.2581996023014076,0.12350092380248658,0.05101949412951629,125.68487987380567,1.6694907648053894,17.442155406106927
