sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
11,boundary,gp,15.869676253327874,1.1376018112864337,1.9727231554665603,1.6381024919689162,A2,Si2,combo_013,0.5030743574478782,0.4969256425521218,0.9938512851042436,0.1266884225530969,0.5826864420436033,430.23351530287664,1.8919888687481252,0.0,0.5503821597377044,0.9375,0.8684494563101227,0.7370639337658658,0.5193054478986927
12,boundary,gp,10.470392720152537,1.4103949673829979,2.348450060721971,0.8582573073775359,A2,PU,combo_011,0.48313903766722177,0.5168609623327782,0.9662780753344435,0.15221327248045646,0.7017599285672139,341.80928460010807,1.7882558979168168,0.0,0.5305261657468715,0.9375,0.8673727802418021,0.458489114705241,0.5515019564617223
13,boundary,gp,14.004050105175065,1.3161068173757087,1.138512757661275,2.414266918334891,A2,Si3,combo_014,0.49605183124188823,0.5039481687581118,0.9921036624837765,0.12197324871071878,0.5606901446873128,410.24872190558096,2.480839091815686,0.0,0.5691165582778414,0.9375,0.8664988120613686,0.6873886955268637,0.5513193940251504
14,boundary,gp,15.87550980694731,0.9832102081564992,1.197586163745234,1.5152912370197362,Si1,Si1,combo_002,0.500344895683753,0.49965510431624705,0.9993102086324941,0.08506733068963372,0.38852394803458523,429.3777907938272,3.492928476492377,0.0,0.7141976963911084,0.9375,0.8634596226313881,0.779452155298745,0.5762497433264315
15,boundary,gp,12.283533015886103,0.8375190391089254,2.502592444330805,0.9691079567369485,A1,Si1,combo_008,0.4955292492378156,0.5044707507621844,0.9910584984756312,0.11613296970792103,0.5334452290418596,374.1713953933936,1.9747985987833092,0.0,0.514249672925545,0.9375,0.8547946742472864,0.560749835929163,0.5018407302051593
16,boundary,gp,12.169978619874044,1.1788061765696773,2.2388408013516856,0.8444121230603256,A2,Si3,combo_014,0.4982231376394237,0.5017768623605763,0.9964462752788474,0.10318232768573582,0.4730304527478038,373.40423655118735,1.748626848753261,0.0,0.5418576309838645,0.9375,0.8524581996535275,0.5570774045530086,0.47066285787957235
17,boundary,gp,12.099598839179466,1.2455526518142337,1.3009091911823782,0.9556214637680687,Si3,PU,combo_005,0.5181219374539978,0.4818780625460022,0.9637561250920044,0.11673908135738945,0.5362727413496763,374.8374167034365,2.1131056181668546,0.0,0.5808002149096185,0.9375,0.8474590830331704,0.5719506369015025,0.5214804648393687
18,notp_high_tmax,gp,15.65728389487045,0.8878061399404187,1.2730316460031839,2.0533362622498004,Si3,Si3,combo_006,0.4896193802078699,0.5103806197921301,0.9792387604157398,0.09442689957181025,0.4321863594622844,442.85766935643494,3.002055357253762,0.0,0.6014620522838802,0.9375,0.8436926780329025,0.8012709776150487,0.5438588500874466
19,notp_high_tmax,gp,11.953503762930103,0.9556928022412781,1.5826745783174325,2.4717247695528854,Si3,Si3,combo_006,0.448795485148878,0.551204514851122,0.897590970297756,0.05890093003638684,0.26645762582612026,391.87471648508466,2.348431440694731,0.0,0.5391752141785172,0.9375,0.7623113610088438,0.6249361865783534,0.435548992644497
20,notp_high_tmax,gp,9.95542650209735,1.1624283656826946,1.4171999496356662,2.0110435212365774,Si3,Si3,combo_006,0.46260908176576265,0.5373909182342373,0.9252181635315253,0.09178960817618013,0.41988338873571446,357.1174483582312,2.468439448419915,0.0,0.4844843692992496,0.9375,0.7947903226972689,0.5136259358202573,0.4885651313011501
21,uncertainty_sparse,gp,8.227098605282439,1.8607479651820922,1.1454726546172345,0.6421773191753188,Si3,PU,combo_005,0.3490446324265122,0.6509553675734878,0.6980892648530244,0.14607136421675251,0.6731079116915535,295.9539621275785,3.6076326005142056,0.3397024504899189,0.6485631954623111,0.9375,0.7185523567627271,0.36039806710062905,0.6731973162284941
22,uncertainty_sparse,gp,8.088317853178221,2.092394067859953,1.1757747731989796,0.6337727982780584,Si1,Si1,combo_002,0.24643034567390032,0.7535696543260997,0.49286069134780064,0.07584203020892,0.3454878990238102,273.8009035004324,4.738101785799785,0.9762023044926688,0.9357571555490023,0.9375,0.5839155835380107,0.3405299163657993,0.6724544639329961
23,random_check,gp,8.464429441433898,0.26655356762064786,2.515364023178747,1.3089174459154789,A1,PU,combo_007,0.9903667963201315,0.00963320367986853,0.01926640735973706,0.02105344851562931,0.08989903317465263,355.7186040056797,3.827132348540801,0.0,0.4653700430326205,0.9375,0.20381429784190055,0.5316961996480523,0.455351004381569
