sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse
18,boundary,gp,15.657108493728074,1.3499157800470012,1.2660066372691778,1.160268777523616,A2,Si1,combo_012,0.47912221754626216,0.5208777824537378,0.9582444350925243,0.15513071306962128,0.5691087851642033,420.50232302883785,2.165029177993066,0.0,0.6462648131825525,0.71875,0.8295611453354579,0.6909851896187161,0.47742836129138394
19,boundary,gp,10.235021151060915,1.5479146686582075,1.1992386181227646,2.2259104220671304,A2,Si3,combo_014,0.527205007340072,0.47279499265992797,0.9455899853198559,0.13377326287582517,0.4906572559777518,347.21872621396824,2.142662065158622,0.0,0.660577815694409,0.84375,0.8280264261630141,0.47722380782230533,0.467958271430732
20,boundary,gp,10.714947056236724,0.8771929164558062,2.9018660579050857,0.6474401093232716,Si2,PU,combo_003,0.468863185099444,0.531136814900556,0.937726370198888,0.13789820463994004,0.5058092514764406,348.1739243755379,2.649270928037514,0.0,0.73167249579084,0.78125,0.8267161962031365,0.4998654365241297,0.5404388236978241
21,notp_high_tmax,gp,15.909921958551658,0.6877051952646023,2.6135190470260348,0.8414113590129786,Si3,Si3,combo_006,0.43703080417864726,0.5629691958213527,0.8740616083572945,0.1080486279917161,0.39616390934184503,428.6772658138312,2.9201795224990628,0.0,0.6787407967319258,0.8125,0.7696244449571876,0.756975472156463,0.5340443239084327
22,notp_high_tmax,gp,13.973258866874191,0.6793020430808159,2.802993455149762,2.085974338085128,Si3,PU,combo_005,0.39718951255804313,0.6028104874419569,0.7943790251160863,0.05437009243882278,0.19898853679493692,412.1634904240054,1.9434795659802888,0.01873658294637925,0.45685377016187584,0.78125,0.660362031158951,0.6442472358408278,0.3000354862517312
23,notp_high_tmax,gp,11.932404496712977,0.8604645443921818,2.1322968925531955,1.5967265628627263,A1,Si3,combo_010,0.48116512993810545,0.5188348700618945,0.9623302598762109,0.09516629635263117,0.34884371861669994,378.0641516792967,1.8318575681436027,0.0,0.5950493811302033,0.84375,0.8083599835129512,0.554608848446912,0.36807189227246584
24,notp_high_tmax,gp,9.996917761429556,0.9338205559807464,2.5973695350546135,2.1706009399417185,A1,Si1,combo_008,0.15591592196255988,0.8440840780374401,0.31183184392511976,0.06658774322502108,0.24386718001058302,350.284505455386,1.8479586431786632,0.3727728130837326,0.5332851356972425,0.8125,0.3937076289384321,0.4599092213384238,0.3194720283687773
25,notp_high_tmax,gp,9.74356142984196,1.2325477767568462,2.3756379924807494,2.474622163187309,A2,Si1,combo_012,0.479643211338427,0.520356788661573,0.959286422676854,0.12448993987211222,0.45655717010773555,349.8706464934717,2.131521966076993,0.0,0.5229398705180521,0.71875,0.7975744554999401,0.45875551539730286,0.41517869902992827
26,uncertainty_sparse,gp,15.267359355517295,0.3973032745144571,2.921733808406721,0.5802945842931826,Si3,Si3,combo_006,0.8621635730027037,0.13783642699729626,0.2756728539945925,0.11493670330430632,0.4214656207596769,427.9948296007742,3.705367485119916,0.0,0.7265072027442738,0.8125,0.423468609590629,0.7888164843050763,0.6521842652179722
27,uncertainty_sparse,gp,15.393180812114744,0.3071944246611408,2.9726782802628327,0.6709137615612392,Si3,Si3,combo_006,0.9200438122973082,0.07995618770269175,0.1599123754053835,0.09588631068611371,0.35148852054695456,433.1922136128066,3.8096466888320553,0.0,0.6972752147433211,0.8125,0.3403674813280198,0.805857583448947,0.636869747648033
28,uncertainty_sparse,gp,12.127441452709697,0.9895979425987305,2.939966634579795,0.5536224305328252,A2,Si1,combo_012,0.6714204560210533,0.32857954397894673,0.6571590879578935,0.2687533411755,0.9864745682612395,374.26987777339065,2.234109606224318,0.0,0.6028371165126664,0.71875,0.7074831999294975,0.5460891861650115,0.6259766408944295
29,random_check,gp,8.464429441433898,0.26655356762064786,2.515364023178747,1.3089174459154789,A1,PU,combo_007,0.9999488538119294,5.114618807056104e-05,0.00010229237614112208,0.007356051627340969,0.026293605451196037,358.6931573144791,2.8151959936798763,0.0,1.365200986496711e-10,0.625,0.08369240479888967,0.44980286325572066,0.26099972977135877
