sampling_rank,selected_bucket,selected_model_kind,A_Cell_D,C_Barrier_Thx,E_Barrier_Outer_Thx,F_ThermalResin_Thx,B_Barrier_Type,D_Barrier_Outer_Type,discrete_combo_id,p_tp,p_notp,boundary_score,clf_uncertainty_raw,clf_uncertainty_scaled,tmax_pred_given_notp,tmax_std_given_notp,notp_window_score,local_sparsity,combo_priority,acq_boundary,acq_notp_high_tmax,acq_uncertainty_sparse,CellD_x_Resin,Barrier_x_Outer
16,boundary,gp,8.02434384951973,1.163670218743606,1.5814987637937838,1.7403309307813466,A1,Si2,combo_009,0.5389705153679074,0.4610294846320926,0.9220589692641852,0.0,0.0,318.4638331520384,1.10892129887281,0.0,0.5023049239931517,0.125,0.6286064645213171,0.2722818831158653,0.113299506494845,13.965013800544245,1.840343012406655
17,notp_high_tmax,gp,15.902583508035999,1.2665610940729348,1.4639527068128935,2.0386631680992897,A2,Si2,combo_013,0.42117309192801144,0.5788269080719886,0.8423461838560229,0.0,0.0,429.4241086856723,1.306205142917949,0.0,0.3652081517534376,0.09375,0.5597131437428969,0.6047459103822043,0.10375682136231007,32.42001127545618,1.8541855420119728
18,notp_high_tmax,gp,13.93588937367604,0.8788446035955024,1.766803338428714,2.1507768033971217,A1,Si2,combo_009,0.4283175372884216,0.5716824627115784,0.8566350745768432,0.0,0.0,410.4256174717565,0.9395398607714687,0.0,0.30461829795184864,0.125,0.5644742023620825,0.5344319402031887,0.07015899647178801,29.97298759961087,1.5527455795925935
19,notp_high_tmax,gp,11.76795314706061,1.052677896323324,2.321720841784905,2.010318660917908,A2,Si1,combo_012,0.19757811334602593,0.8024218866539741,0.39515622669205186,0.0,0.0,380.70549318963003,1.0319108276991966,0.6505207556401729,0.4459883345635673,0.21875,0.3198720925386257,0.46768983839318234,0.11278232329705826,23.657335812343565,2.444024211580151
20,notp_high_tmax,gp,9.750247950588458,0.8082608334650369,2.738476586747158,2.479357129419204,Si1,PU,combo_001,0.458287706453973,0.541712293546027,0.916575412907946,0.0,0.0,351.7214331059174,0.9505222009837169,0.0,0.16583079605375273,0.15625,0.5864276721770814,0.34150412407379216,0.05490287368435984,24.174346769896477,2.213403368428747
21,uncertainty_sparse,gp,8.061377211826208,0.25542427458198563,1.5056839871633003,1.4888793172443193,A2,Si1,combo_012,0.9917452765209873,0.008254723479012682,0.016509446958025364,0.0,0.0,369.62602168729205,4.7513373121370535,0.0,0.31161486346310735,0.21875,0.07744464103157128,0.5044431163588238,0.3887970354859802,12.00241779919272,0.38458824017089777
22,uncertainty_sparse,gp,8.14926862136421,0.4088646750765439,1.1787726008522295,0.6848936583995391,Si1,PU,combo_001,0.986380009415484,0.013619990584516017,0.027239981169032035,0.0,0.0,346.619872356213,4.145163173097257,0.0,0.6616933720895793,0.15625,0.12049556873699543,0.44791810280644806,0.38366533820002824,5.581382399366701,0.48195847643657935
23,random_check,gp,8.464429441433898,0.26655356762064786,2.515364023178747,1.3089174459154789,A1,PU,combo_007,0.9896587614173313,0.010341238582668666,0.020682477165337332,0.0,0.0,361.0013074454016,2.739838243645404,0.0,3.530855145513611e-10,0.03125,0.016290448958394117,0.38196686682642905,0.1537580279932387,11.079239365613441,0.670479254242921
24,combo_reinforce_lacking,gp,12.335125339818688,0.7536281942927735,2.688656666104858,2.388734200402612,Si3,Si3,combo_006,0.49907307669617973,0.5009269233038203,0.9981461533923595,0.0,0.0,394.4818193548006,0.9971632255450292,0.0,0.46355802715845684,0.0,0.653000609731157,0.4895913602733203,0.07983839287281558,29.465335765477796,2.0262474683498324
25,combo_reinforce_lacking,gp,8.668773680489124,1.3763518571270743,1.546755751683973,1.8854976747811656,Si3,Si3,combo_006,0.4917860644095686,0.5082139355904314,0.9835721288191372,0.0,0.0,326.39717138847857,0.9889906862616619,0.0,0.344560212677537,0.0,0.6291568437637726,0.2659318247647351,0.0613379572136292,16.34495261776641,2.1288801513522198
26,combo_reinforce_lacking,gp,13.050821033678139,0.9385312209022856,2.0438313942680346,1.8283992137121132,Si3,Si3,combo_006,0.4926216507671306,0.5073783492328694,0.9852433015342612,0.0,0.0,399.8968882308743,0.921218908908232,0.0,0.3014599334393551,0.0,0.6246559059264032,0.48848113961481654,0.04947637985406893,23.862110916274617,1.918199573780799
27,combo_reinforce_lacking,gp,8.634369108490445,1.5249694160984684,1.9285478392658533,1.2278523085413564,A2,Si3,combo_014,0.5087344199979462,0.4912655800020538,0.9825311600041076,0.0,0.0,318.1949502331265,0.9860705760671966,0.0,0.38315044743880716,0.0,0.6334577222508919,0.24423591720066834,0.06689396970424186,10.601730042658167,2.9409764723632112
28,combo_reinforce_lacking,gp,11.418348510227267,1.7105823164863956,1.1351939902422865,0.6146098817528695,A2,Si3,combo_014,0.5039753375786136,0.49602466242138643,0.9920493248427729,0.0,0.0,348.4953998340545,1.3788535817947094,0.0,0.2823595440215328,0.0,0.6262701901441953,0.33725197758680164,0.08305188479579381,7.017829827683833,1.9418427654900852
29,combo_reinforce_lacking,gp,12.894284531168879,1.1099025927994641,1.9859719297282385,1.1101285747923906,A2,Si3,combo_014,0.49695038570163863,0.5030496142983614,0.9939007714032773,0.0,0.0,391.07796848150946,0.9388609159867088,0.0,0.25048050926392734,0.0,0.6233072239161007,0.45637967440137445,0.0432342651093322,14.314313709554074,2.204235394032327
30,combo_reinforce_lacking,gp,8.961332102045686,1.2333934402051052,1.5903275354288793,2.1151593894260916,Si2,Si2,combo_004,0.4842905359881513,0.5157094640118487,0.9685810719763026,0.0,0.0,331.8323837791087,1.0592121107923167,0.0,0.22521520537493556,0.125,0.6209581765112043,0.2849849075491978,0.0677778022560609,18.954645737407386,1.9614995499755317
31,combo_reinforce_lacking,gp,11.462488465146944,0.7949779414616618,2.275434726749739,0.9741332771065669,Si2,Si2,combo_004,0.4643244182092445,0.5356755817907555,0.928648836418489,0.0,0.0,372.8364949401027,1.0215136099311555,0.0,0.3852827957157063,0.125,0.6176071141227536,0.42755473671164,0.08878608214045403,11.165991452349814,1.8089204150018863
32,combo_reinforce_lacking,gp,13.185541805925062,0.974875411441311,1.5134711545775024,0.8480298428605109,Si2,Si2,combo_004,0.47263898104380075,0.5273610189561992,0.9452779620876015,0.0,0.0,394.36242526726596,1.037162532974602,0.0,0.3067761050071969,0.125,0.6174918408305405,0.48695216883560866,0.07825617199120523,11.181732945709328,1.4754458145232985
33,combo_reinforce_lacking,gp,10.038662912935253,0.907183431044919,2.366118414334662,1.615723527556531,A1,Si3,combo_010,0.5079388784565406,0.4920611215434594,0.9841222430869188,0.0,0.0,349.1937307168669,0.9401738966860111,0.0,0.34117222413531717,0.0,0.6290521932139695,0.33532296983693355,0.05694257245215138,16.219703853638666,2.146503421374682
34,combo_reinforce_lacking,gp,14.046450921722403,0.7269960888802902,2.229322050697572,1.5046257681899116,A1,Si3,combo_010,0.5028972606620457,0.49710273933795435,0.9942054786759087,0.0,0.0,408.36326130611747,0.9414173650978298,0.0,0.2861354665241037,0.0,0.6280345317939888,0.5137175765742507,0.04878607379365293,21.13465200843846,1.620708411711723
35,combo_reinforce_lacking,gp,13.042609181355694,0.5823572061616363,2.8301629793184597,2.3963276460777654,A1,Si3,combo_010,0.5008228510854538,0.49917714891454623,0.9983542978290925,0.0,0.0,400.08926026697543,0.9785139438933342,0.0,0.22914115544695995,0.0,0.6232363045277973,0.48315057233175385,0.043190855909598494,31.25436495827034,1.648165805617991
36,combo_reinforce_lacking,gp,13.887671346243964,0.5956452180752114,2.9213705733340776,0.7671310828643572,Si1,Si1,combo_002,0.5101122950148671,0.4898877049851329,0.9797754099702658,0.0,0.0,403.3243566639587,1.2037270476155784,0.0,0.38567888982071835,0.0,0.6321404273844498,0.513981240108374,0.08460479966645912,10.653664358308436,1.740100412232082
37,combo_reinforce_lacking,gp,8.845369235493397,0.944405892479161,2.8650273497852683,1.5365320202847461,Si1,Si1,combo_002,0.49780499661265143,0.5021950033873486,0.9956099932253029,0.0,0.0,330.9197598972196,1.0726556564450351,0.0,0.23378705070353284,0.0,0.6221957949337557,0.2708119553747616,0.05138406257875947,13.59119306157721,2.7057487112511613
38,combo_reinforce_lacking,gp,12.606481675605647,0.7048657634205067,2.1397394729140595,1.996730325248816,Si1,Si1,combo_002,0.5269966650428017,0.47300333495719826,0.9460066699143965,0.0,0.0,398.027444925121,0.9643189145028539,0.0,0.45694515943781583,0.0,0.6211344764273874,0.49920090864501054,0.07623113378910533,25.1717442563753,1.508229097096561
